case_id,customer_id,region,industry,invoice_amount_usd,num_open_invoices,overdue_days_at_allocation,previous_default_count,previous_recovery_rate,payment_history_score,credit_score_band,contact_attempts_last_30d,last_contact_channel,dispute_flag,promised_to_pay_flag,assigned_dca_id,assigned_date,sla_days,sla_due_date,current_stage_snapshot,recovered_flag,recovered_amount_usd,recovery_days_from_allocation,recovery_date,recovered_within_30d,recovered_within_60d,escalation_flag,model_collectability_bucket_hint
C002505,10508,IND,Healthcare,11898.49,3,278,0,0.953,611.7,Fair,11,Phone,0,0,DCA-02,2025-07-22,19,2025-08-10,Escalated,0,0.0,,,0,0,1,Low
C002506,11153,LATAM,Logistics,27725.12,1,17,0,0.932,773.1,Very Good,1,Phone,0,0,DCA-02,2025-04-06,22,2025-04-28,Closed,1,22258.29,45.0,2025-05-21,0,1,0,Medium
C002507,14598,EU,Manufacturing,23314.77,1,183,1,0.666,613.6,Fair,2,Email,1,0,DCA-09,2025-09-24,13,2025-10-07,Escalated,0,0.0,,,0,0,1,Low
C002508,16195,IND,Technology,27315.94,4,200,0,0.985,701.3,Good,3,Email,0,0,DCA-03,2025-01-09,19,2025-01-28,Closed,1,21585.84,66.0,2025-03-16,0,0,0,Medium
C002509,14073,APAC,Technology,1918.33,6,275,2,0.728,579.4,Poor,6,Phone,0,0,DCA-07,2025-09-01,20,2025-09-21,Escalated,0,0.0,,,0,0,1,Low
C002510,11219,MEA,Retail,44957.2,3,243,6,0.519,556.2,Poor,4,Phone,0,0,DCA-07,2025-03-04,20,2025-03-24,Escalated,0,0.0,,,0,0,1,Low
C002511,11991,MEA,Energy,20857.74,7,158,0,0.595,597.6,Fair,3,Portal,1,1,DCA-02,2025-01-02,15,2025-01-17,Escalated,0,0.0,,,0,0,1,Low
C002512,18523,IND,Technology,74834.44,3,40,0,1.0,810.2,Excellent,3,Email,1,0,DCA-04,2025-01-06,8,2025-01-14,Dispute,0,0.0,,,0,0,0,Low
C002513,19626,EU,Automotive,7726.19,6,136,0,0.69,712.5,Good,2,Email,0,1,DCA-02,2025-09-16,19,2025-10-05,PTP,0,0.0,,,0,0,0,Medium
C002514,17542,NA,Logistics,3887.74,2,94,0,1.0,721.3,Good,1,Phone,0,0,DCA-02,2025-07-12,27,2025-08-08,In Progress,0,0.0,,,0,0,0,Low
C002515,11034,MEA,Logistics,13427.4,5,75,1,0.801,809.5,Excellent,2,Phone,0,0,DCA-09,2025-08-17,24,2025-09-10,In Progress,0,0.0,,,0,0,0,Low
C002516,18198,APAC,Technology,11017.49,2,263,4,1.0,567.8,Poor,1,Email,0,0,DCA-07,2025-09-19,14,2025-10-03,Escalated,0,0.0,,,0,0,1,Low
C002517,16919,IND,FMCG,21111.32,6,175,1,0.881,618.3,Fair,3,Email,0,0,DCA-04,2025-03-11,21,2025-04-01,In Progress,0,0.0,,,0,0,0,Low
C002518,15260,IND,Finance,28351.91,4,289,0,0.932,632.4,Fair,1,Email,0,0,DCA-06,2025-08-30,9,2025-09-08,Closed,1,25467.12,62.0,2025-10-31,0,0,0,Low
C002519,11432,IND,Manufacturing,12567.81,1,51,0,1.0,681.5,Good,2,In-person,0,1,DCA-07,2025-07-04,22,2025-07-26,PTP,0,0.0,,,0,0,0,High
C002520,19966,APAC,Manufacturing,11288.1,2,359,0,0.616,543.5,Poor,6,Portal,0,0,DCA-01,2025-10-11,15,2025-10-26,Escalated,0,0.0,,,0,0,1,Low
C002521,14426,IND,Finance,19262.28,3,173,0,0.84,673.6,Good,7,In-person,0,0,DCA-04,2025-07-17,20,2025-08-06,Closed,1,18045.89,51.0,2025-09-06,0,1,0,Low
C002522,10441,NA,Technology,11165.34,4,93,0,1.0,748.4,Very Good,2,Email,0,0,DCA-06,2025-02-02,8,2025-02-10,In Progress,0,0.0,,,0,0,0,Medium
C002523,12099,LATAM,Energy,10530.3,2,133,1,0.851,661.6,Fair,3,Phone,0,1,DCA-04,2025-03-01,17,2025-03-18,PTP,0,0.0,,,0,0,0,Low
C002524,14012,IND,Aviation,27611.69,5,307,1,0.802,586.2,Fair,1,Phone,0,0,DCA-03,2025-08-12,7,2025-08-19,Escalated,0,0.0,,,0,0,1,Low
C002525,10623,NA,Finance,32268.43,7,259,3,0.815,696.5,Good,5,SMS,0,0,DCA-05,2025-01-07,25,2025-02-01,Escalated,0,0.0,,,0,0,1,Low
C002526,13239,IND,Healthcare,28531.85,5,63,0,1.0,803.1,Excellent,2,Email,1,0,DCA-08,2025-03-22,15,2025-04-06,Dispute,0,0.0,,,0,0,0,Low
C002527,14684,LATAM,Energy,11875.58,3,361,1,0.702,541.4,Poor,5,Email,0,0,DCA-08,2025-12-30,30,2026-01-29,Escalated,0,0.0,,,0,0,1,Low
C002528,19486,NA,Automotive,2987.37,5,48,0,1.0,850.0,Excellent,4,Email,0,0,DCA-06,2025-09-12,18,2025-09-30,Closed,1,2873.88,45.0,2025-10-27,0,1,0,Medium
C002529,10863,NA,Automotive,12043.2,7,101,0,1.0,644.3,Fair,5,Phone,0,0,DCA-08,2025-11-24,9,2025-12-03,Closed,1,11964.72,52.0,2026-01-15,0,1,0,Medium
C002530,15768,NA,Energy,7858.99,2,266,0,0.759,680.1,Good,5,In-person,0,0,DCA-02,2025-11-16,28,2025-12-14,Escalated,0,0.0,,,0,0,1,Low
C002531,19157,IND,Energy,12200.02,2,193,1,0.821,640.7,Fair,2,Email,0,0,DCA-02,2025-11-13,18,2025-12-01,Escalated,0,0.0,,,0,0,1,Low
C002532,18061,IND,Finance,8351.83,1,163,1,0.682,612.5,Fair,3,Phone,0,1,DCA-08,2025-09-09,16,2025-09-25,PTP,0,0.0,,,0,0,0,Low
C002533,19249,IND,Healthcare,13167.17,6,338,1,0.631,549.0,Poor,7,Email,0,0,DCA-03,2025-08-05,23,2025-08-28,Escalated,0,0.0,,,0,0,1,Low
C002534,11703,IND,Automotive,6454.33,6,289,0,0.808,666.0,Fair,5,Email,0,0,DCA-02,2025-06-06,26,2025-07-02,Escalated,0,0.0,,,0,0,1,Low
C002535,18013,IND,Logistics,5450.69,3,351,2,0.715,531.1,Poor,5,Phone,1,0,DCA-02,2025-09-25,24,2025-10-19,Escalated,0,0.0,,,0,0,1,Low
C002536,19786,APAC,Energy,31441.5,7,103,0,0.945,721.3,Good,3,Phone,0,1,DCA-05,2025-06-02,21,2025-06-23,Closed,1,27114.43,31.0,2025-07-03,0,1,0,Medium
C002537,13260,NA,Energy,6776.66,5,310,1,0.827,758.5,Very Good,6,SMS,0,0,DCA-06,2025-09-11,29,2025-10-10,Escalated,0,0.0,,,0,0,1,Low
C002538,14986,APAC,FMCG,13362.83,7,78,0,0.773,552.9,Poor,7,Phone,0,0,DCA-03,2025-08-09,18,2025-08-27,Closed,1,9459.19,59.0,2025-10-07,0,1,0,Medium
C002539,15308,NA,Aviation,26060.09,7,294,0,1.0,651.2,Fair,5,Email,0,0,DCA-04,2025-05-05,17,2025-05-22,Closed,1,18912.76,75.0,2025-07-19,0,0,0,Low
C002540,14936,IND,Technology,25336.79,7,200,1,0.861,538.9,Poor,4,SMS,0,0,DCA-10,2025-12-19,8,2025-12-27,Closed,1,20817.37,65.0,2026-02-22,0,0,0,Low
C002541,12897,APAC,Logistics,23304.31,3,218,0,0.818,692.3,Good,4,Phone,1,0,DCA-03,2026-01-06,19,2026-01-25,Escalated,0,0.0,,,0,0,1,Low
C002542,19708,IND,Logistics,16514.71,5,42,3,0.85,666.9,Fair,3,Portal,0,0,DCA-05,2025-09-17,27,2025-10-14,In Progress,0,0.0,,,0,0,0,Low
C002543,19564,IND,Logistics,22176.81,2,321,1,1.0,676.1,Good,10,Phone,0,0,DCA-04,2025-05-30,13,2025-06-12,Escalated,0,0.0,,,0,0,1,Low
C002544,13807,EU,FMCG,34932.11,7,102,2,0.541,591.7,Fair,2,Email,0,0,DCA-06,2025-02-08,21,2025-03-01,In Progress,0,0.0,,,0,0,0,Low
C002545,18052,NA,Technology,17989.0,3,218,1,1.0,728.4,Good,2,Portal,0,1,DCA-09,2025-10-17,26,2025-11-12,PTP,0,0.0,,,0,0,1,Medium
C002546,13975,EU,Aviation,3692.13,4,61,0,0.768,679.7,Good,3,Phone,0,0,DCA-10,2025-11-07,12,2025-11-19,In Progress,0,0.0,,,0,0,0,Medium
C002547,17948,IND,Automotive,9228.27,5,338,0,1.0,657.8,Fair,10,Email,0,1,DCA-04,2025-08-24,7,2025-08-31,PTP,0,0.0,,,0,0,1,Low
C002548,15847,EU,Retail,21751.96,6,117,1,0.858,714.5,Good,4,Portal,0,0,DCA-05,2025-01-21,13,2025-02-03,Closed,1,17208.03,68.0,2025-03-30,0,0,0,Low
C002549,14701,EU,Healthcare,8613.04,6,278,1,0.883,572.5,Poor,4,SMS,0,0,DCA-06,2025-12-05,7,2025-12-12,Escalated,0,0.0,,,0,0,1,Low
C002550,11280,LATAM,FMCG,41525.97,7,279,5,0.535,533.0,Poor,7,In-person,0,0,DCA-09,2025-05-28,24,2025-06-21,Escalated,0,0.0,,,0,0,1,Low
C002551,16545,APAC,Automotive,12781.76,5,201,1,0.688,667.5,Fair,4,Phone,0,0,DCA-01,2025-01-29,14,2025-02-12,Escalated,0,0.0,,,0,0,1,Low
C002552,13210,NA,Logistics,14181.22,6,44,1,0.743,580.8,Fair,0,SMS,0,0,DCA-10,2025-05-30,26,2025-06-25,Closed,1,12819.32,45.0,2025-07-14,0,1,0,Low
C002553,12168,APAC,Logistics,29358.02,5,102,1,1.0,642.7,Fair,5,SMS,0,0,DCA-08,2025-07-20,25,2025-08-14,In Progress,0,0.0,,,0,0,0,Low
C002554,11932,APAC,Energy,11754.66,3,223,0,1.0,692.4,Good,3,Phone,0,1,DCA-05,2025-09-04,24,2025-09-28,PTP,0,0.0,,,0,0,1,Medium
C002555,19818,LATAM,Automotive,15114.26,7,196,0,0.944,680.4,Good,2,Email,0,0,DCA-07,2026-01-19,13,2026-02-01,Escalated,0,0.0,,,0,0,1,Medium
C002556,11032,APAC,Technology,25068.98,3,213,0,0.989,717.3,Good,4,Phone,0,0,DCA-10,2025-11-27,11,2025-12-08,Escalated,0,0.0,,,0,0,1,Low
C002557,17985,IND,Automotive,4766.7,5,91,0,0.886,702.4,Good,4,Email,0,0,DCA-02,2025-03-26,14,2025-04-09,In Progress,0,0.0,,,0,0,0,Low
C002558,18661,EU,Automotive,10941.21,3,196,0,0.872,626.6,Fair,6,Email,0,1,DCA-10,2025-04-20,8,2025-04-28,Closed,1,9583.96,42.0,2025-06-01,0,1,0,Medium
C002559,10310,APAC,Manufacturing,23870.71,4,32,1,0.752,612.6,Fair,4,Portal,0,1,DCA-02,2026-01-24,15,2026-02-08,PTP,0,0.0,,,0,0,0,Low
C002560,15893,IND,Logistics,13987.51,3,177,1,1.0,762.9,Very Good,1,Email,0,0,DCA-10,2025-09-08,17,2025-09-25,In Progress,0,0.0,,,0,0,0,Low
C002561,15774,EU,Healthcare,37314.37,2,34,1,1.0,758.8,Very Good,1,Portal,0,1,DCA-01,2025-11-26,20,2025-12-16,Closed,1,34573.49,18.0,2025-12-14,1,1,0,Medium
C002562,13586,EU,Retail,4433.1,6,242,3,0.734,603.2,Fair,4,Email,0,0,DCA-07,2025-08-17,19,2025-09-05,Escalated,0,0.0,,,0,0,1,Low
C002563,16667,LATAM,Finance,4092.86,6,207,0,0.94,713.8,Good,3,Phone,0,1,DCA-01,2025-05-10,26,2025-06-05,Closed,1,4064.5,44.0,2025-06-23,0,1,0,Medium
C002564,14086,APAC,Technology,22897.44,5,311,0,0.783,622.2,Fair,0,SMS,1,0,DCA-05,2025-08-29,19,2025-09-17,Escalated,0,0.0,,,0,0,1,Low
C002565,14396,IND,FMCG,24491.1,1,169,2,0.671,560.0,Poor,4,Portal,0,1,DCA-01,2025-11-14,25,2025-12-09,PTP,0,0.0,,,0,0,0,Low
C002566,14315,IND,Healthcare,11669.4,2,59,0,0.986,789.6,Very Good,2,Email,0,0,DCA-01,2025-01-08,20,2025-01-28,In Progress,0,0.0,,,0,0,0,Medium
C002567,18006,EU,Manufacturing,17681.53,2,86,0,1.0,761.8,Very Good,2,SMS,1,0,DCA-08,2025-02-09,12,2025-02-21,Dispute,0,0.0,,,0,0,0,Low
C002568,16331,NA,Automotive,22508.42,5,297,4,0.517,569.6,Poor,4,Portal,1,0,DCA-10,2025-07-22,24,2025-08-15,Escalated,0,0.0,,,0,0,1,Low
C002569,13790,EU,Healthcare,7557.5,7,349,2,0.858,642.8,Fair,5,Email,0,0,DCA-08,2026-01-26,30,2026-02-25,Escalated,0,0.0,,,0,0,1,Low
C002570,19267,APAC,Finance,8145.38,3,23,0,0.841,775.6,Very Good,2,Email,0,1,DCA-09,2026-01-05,20,2026-01-25,PTP,0,0.0,,,0,0,0,Medium
C002571,18020,NA,Healthcare,15257.22,3,247,0,0.986,644.4,Fair,10,Email,0,1,DCA-02,2025-06-01,21,2025-06-22,Closed,1,13973.29,47.0,2025-07-18,0,1,0,Low
C002572,19327,EU,Energy,25156.27,4,176,0,0.831,700.7,Good,0,Email,0,0,DCA-06,2025-04-08,12,2025-04-20,Closed,1,20959.75,46.0,2025-05-24,0,1,0,Low
C002573,17305,IND,Healthcare,5906.63,7,94,1,1.0,692.7,Good,1,Email,0,1,DCA-05,2025-05-24,25,2025-06-18,PTP,0,0.0,,,0,0,0,Medium
C002574,13914,LATAM,Finance,11631.09,3,187,0,0.859,645.8,Fair,1,Phone,0,1,DCA-09,2025-11-07,7,2025-11-14,Closed,1,11000.68,39.0,2025-12-16,0,1,0,Medium
C002575,17729,NA,Aviation,11260.25,2,341,0,0.817,711.9,Good,6,Email,1,0,DCA-06,2025-10-04,24,2025-10-28,Escalated,0,0.0,,,0,0,1,Low
C002576,13292,NA,Logistics,17900.28,4,72,1,0.782,650.6,Fair,2,SMS,1,0,DCA-10,2025-10-12,18,2025-10-30,Closed,1,14660.11,59.0,2025-12-10,0,1,0,Low
C002577,12709,APAC,Healthcare,13278.63,7,305,1,1.0,632.9,Fair,8,Phone,0,1,DCA-10,2025-09-18,29,2025-10-17,PTP,0,0.0,,,0,0,1,Low
C002578,14510,NA,Retail,9116.87,6,33,1,0.861,773.4,Very Good,2,Phone,0,0,DCA-04,2026-01-25,11,2026-02-05,In Progress,0,0.0,,,0,0,0,Low
C002579,19693,EU,Automotive,32016.16,4,263,0,0.797,640.5,Fair,5,Portal,0,0,DCA-08,2025-12-16,18,2026-01-03,Escalated,0,0.0,,,0,0,1,Low
C002580,15679,EU,Healthcare,9159.25,6,28,0,1.0,850.0,Excellent,2,Phone,0,0,DCA-09,2025-05-06,16,2025-05-22,In Progress,0,0.0,,,0,0,0,High
C002581,13836,APAC,Logistics,10889.26,1,23,0,0.708,698.3,Good,1,Email,0,1,DCA-04,2025-11-05,26,2025-12-01,PTP,0,0.0,,,0,0,0,Low
C002582,14618,APAC,Logistics,4385.03,6,14,0,0.777,636.8,Fair,0,Email,0,0,DCA-08,2025-12-03,12,2025-12-15,In Progress,0,0.0,,,0,0,0,Medium
C002583,12912,MEA,Manufacturing,8106.83,1,293,2,0.629,548.9,Poor,3,Phone,1,0,DCA-01,2025-12-29,16,2026-01-14,Escalated,0,0.0,,,0,0,1,Low
C002584,16587,APAC,Technology,19172.9,3,209,0,1.0,840.4,Excellent,1,SMS,0,0,DCA-05,2025-04-20,18,2025-05-08,Closed,1,15329.91,70.0,2025-06-29,0,0,0,Medium
C002585,13504,LATAM,Manufacturing,16721.01,3,252,1,0.627,564.3,Poor,6,Phone,0,1,DCA-07,2025-05-25,20,2025-06-14,PTP,0,0.0,,,0,0,1,Low
C002586,15543,LATAM,Logistics,20326.12,5,57,1,0.717,642.1,Fair,3,Portal,0,1,DCA-04,2025-07-01,12,2025-07-13,PTP,0,0.0,,,0,0,0,Low
C002587,13698,EU,Automotive,19647.15,2,336,2,0.61,540.6,Poor,1,SMS,0,0,DCA-09,2025-07-21,16,2025-08-06,Escalated,0,0.0,,,0,0,1,Low
C002588,13207,EU,FMCG,57607.03,2,295,1,0.994,615.0,Fair,1,Phone,0,1,DCA-07,2025-07-10,14,2025-07-24,PTP,0,0.0,,,0,0,1,Low
C002589,19702,MEA,Healthcare,7914.87,7,178,3,0.625,595.9,Fair,6,Email,0,0,DCA-06,2025-12-31,10,2026-01-10,In Progress,0,0.0,,,0,0,0,Low
C002590,13457,EU,Retail,4300.14,4,328,0,0.858,692.0,Good,2,Portal,0,0,DCA-09,2025-10-05,11,2025-10-16,Escalated,0,0.0,,,0,0,1,Low
C002591,10705,NA,Aviation,6403.58,6,53,2,0.591,564.1,Poor,2,Phone,1,0,DCA-08,2025-06-10,11,2025-06-21,Dispute,0,0.0,,,0,0,0,Low
C002592,13785,NA,Healthcare,8163.63,5,107,0,1.0,747.0,Very Good,6,Email,0,0,DCA-03,2025-04-08,21,2025-04-29,Closed,1,8163.63,54.0,2025-06-01,0,1,0,Medium
C002593,15321,EU,Automotive,6754.55,5,18,0,1.0,850.0,Excellent,0,Portal,0,0,DCA-09,2025-02-09,24,2025-03-05,Closed,1,5600.74,46.0,2025-03-27,0,1,0,Medium
C002594,10946,IND,Finance,14264.98,5,60,0,1.0,711.7,Good,4,Email,0,0,DCA-06,2025-05-13,23,2025-06-05,Closed,1,14264.98,46.0,2025-06-28,0,1,0,Low
C002595,13056,APAC,Technology,32107.93,5,307,1,0.698,608.5,Fair,3,Email,0,0,DCA-02,2025-12-28,7,2026-01-04,Escalated,0,0.0,,,0,0,1,Low
C002596,11660,EU,Aviation,39252.14,7,150,0,0.921,764.5,Very Good,3,Email,0,1,DCA-10,2026-01-21,19,2026-02-09,PTP,0,0.0,,,0,0,0,Medium
C002597,15006,MEA,FMCG,19015.62,6,235,1,1.0,591.7,Fair,3,Email,0,0,DCA-04,2025-11-24,12,2025-12-06,Escalated,0,0.0,,,0,0,1,Low
C002598,17231,NA,Technology,59807.75,3,321,0,1.0,741.8,Very Good,9,Email,0,0,DCA-01,2025-09-16,30,2025-10-16,Escalated,0,0.0,,,0,0,1,Low
C002599,19684,IND,Manufacturing,10410.17,2,279,1,1.0,850.0,Excellent,4,Phone,0,0,DCA-10,2025-01-21,10,2025-01-31,Closed,1,9202.53,69.0,2025-03-31,0,0,0,Low
C002600,13890,IND,Healthcare,4260.9,6,146,2,0.683,603.3,Fair,2,Email,0,0,DCA-02,2025-08-06,17,2025-08-23,In Progress,0,0.0,,,0,0,0,Low
C002601,18632,LATAM,Retail,27923.52,3,127,0,0.805,616.4,Fair,0,Portal,0,0,DCA-05,2025-01-21,20,2025-02-10,In Progress,0,0.0,,,0,0,0,Low
C002602,12145,NA,Logistics,3688.53,3,40,0,1.0,783.8,Very Good,5,Phone,0,0,DCA-06,2025-01-22,11,2025-02-02,Closed,1,3425.88,47.0,2025-03-10,0,1,0,Medium
C002603,17804,IND,FMCG,7875.39,1,302,1,0.777,651.9,Fair,5,Phone,0,0,DCA-08,2025-05-02,8,2025-05-10,Escalated,0,0.0,,,0,0,1,Low
C002604,15626,NA,FMCG,19227.15,4,359,0,0.657,525.9,Poor,2,Phone,1,0,DCA-01,2026-01-30,26,2026-02-25,Escalated,0,0.0,,,0,0,1,Low
C002605,17581,NA,Healthcare,12435.78,4,183,2,0.764,568.3,Poor,2,Email,1,0,DCA-08,2025-07-17,14,2025-07-31,Escalated,0,0.0,,,0,0,1,Low
C002606,17555,MEA,Finance,11688.18,6,182,2,0.745,666.4,Fair,4,Email,0,1,DCA-07,2025-10-30,17,2025-11-16,PTP,0,0.0,,,0,0,1,Low
C002607,15324,MEA,Logistics,5845.61,6,309,4,0.57,583.1,Fair,10,Phone,0,0,DCA-04,2025-11-12,24,2025-12-06,Escalated,0,0.0,,,0,0,1,Low
C002608,12574,EU,Healthcare,13259.09,6,125,0,1.0,702.2,Good,4,Phone,0,0,DCA-08,2026-01-21,16,2026-02-06,In Progress,0,0.0,,,0,0,0,Medium
C002609,15261,MEA,Manufacturing,26972.25,4,148,0,0.797,718.7,Good,4,Email,0,0,DCA-02,2025-12-31,17,2026-01-17,In Progress,0,0.0,,,0,0,0,Medium
C002610,18267,IND,FMCG,13547.77,7,326,0,0.81,670.1,Good,4,Phone,0,0,DCA-10,2025-05-13,19,2025-06-01,Closed,1,13014.02,67.0,2025-07-19,0,0,0,Low
C002611,19706,IND,FMCG,7471.43,7,139,0,0.844,708.7,Good,2,Email,0,0,DCA-10,2025-12-21,25,2026-01-15,In Progress,0,0.0,,,0,0,0,Low
C002612,19275,EU,Retail,5578.77,6,338,0,0.887,629.1,Fair,2,Portal,0,0,DCA-07,2025-02-19,10,2025-03-01,Escalated,0,0.0,,,0,0,1,Medium
C002613,11814,EU,Aviation,7580.12,3,59,0,0.893,607.7,Fair,3,Email,1,1,DCA-04,2025-08-12,30,2025-09-11,Dispute,0,0.0,,,0,0,0,Low
C002614,15973,IND,Energy,17582.05,2,181,0,0.79,646.6,Fair,3,Email,0,0,DCA-05,2025-10-22,28,2025-11-19,Escalated,0,0.0,,,0,0,1,Medium
C002615,11045,APAC,Finance,16992.4,1,179,1,1.0,653.9,Fair,1,Phone,0,1,DCA-08,2025-10-29,21,2025-11-19,PTP,0,0.0,,,0,0,0,Low
C002616,16689,IND,FMCG,7628.49,7,112,2,0.826,541.4,Poor,2,Email,0,0,DCA-02,2025-10-19,26,2025-11-14,In Progress,0,0.0,,,0,0,0,Low
C002617,19923,NA,Logistics,2842.58,6,351,0,0.944,693.5,Good,4,Portal,0,1,DCA-04,2025-11-29,23,2025-12-22,Closed,1,2837.9,53.0,2026-01-21,0,1,0,Low
C002618,10525,NA,Technology,17926.03,7,176,1,0.796,710.1,Good,5,Email,0,0,DCA-05,2025-12-10,29,2026-01-08,In Progress,0,0.0,,,0,0,0,Low
C002619,16565,NA,Finance,7126.71,6,320,1,1.0,569.4,Poor,2,Phone,0,0,DCA-08,2025-09-14,7,2025-09-21,Escalated,0,0.0,,,0,0,1,Low
C002620,19455,EU,Energy,21640.97,4,80,0,0.788,649.5,Fair,2,SMS,0,0,DCA-02,2025-01-03,18,2025-01-21,In Progress,0,0.0,,,0,0,0,Medium
C002621,18471,IND,Healthcare,7869.29,2,128,0,0.955,794.5,Very Good,3,Email,0,1,DCA-02,2025-02-16,30,2025-03-18,Closed,1,7636.51,29.0,2025-03-17,1,1,0,Medium
C002622,13924,NA,Finance,6690.67,1,175,1,0.866,592.6,Fair,5,In-person,1,1,DCA-10,2025-08-20,14,2025-09-03,Escalated,0,0.0,,,0,0,1,Low
C002623,11039,IND,Logistics,14871.77,6,206,1,0.844,640.9,Fair,4,SMS,0,0,DCA-10,2025-10-06,27,2025-11-02,Closed,1,13941.55,81.0,2025-12-26,0,0,0,Low
C002624,19239,MEA,Aviation,69590.93,3,84,1,0.808,652.4,Fair,3,Email,1,1,DCA-06,2025-02-26,10,2025-03-08,Dispute,0,0.0,,,0,0,0,Low
C002625,19213,APAC,Logistics,22568.74,3,114,1,0.606,652.9,Fair,2,Phone,0,0,DCA-08,2025-02-06,7,2025-02-13,In Progress,0,0.0,,,0,0,0,Low
C002626,15789,APAC,Automotive,14696.34,6,227,1,0.812,578.0,Poor,6,Email,0,0,DCA-02,2025-07-09,22,2025-07-31,Escalated,0,0.0,,,0,0,1,Low
C002627,19788,LATAM,Logistics,17174.76,4,102,1,0.76,511.6,Poor,3,Phone,0,0,DCA-09,2025-12-28,29,2026-01-26,In Progress,0,0.0,,,0,0,0,Low
C002628,10046,EU,Retail,3921.46,7,277,2,0.884,664.2,Fair,3,Email,0,0,DCA-09,2026-01-30,12,2026-02-11,Escalated,0,0.0,,,0,0,1,Low
C002629,16166,IND,Automotive,6089.75,4,174,0,0.773,572.8,Poor,7,Email,0,0,DCA-02,2025-03-18,26,2025-04-13,In Progress,0,0.0,,,0,0,0,Low
C002630,10385,NA,Healthcare,2303.88,6,353,1,0.737,582.4,Fair,6,SMS,0,1,DCA-08,2025-10-22,14,2025-11-05,PTP,0,0.0,,,0,0,1,Low
C002631,19356,NA,Retail,44842.5,1,87,0,0.842,671.8,Good,0,Portal,0,1,DCA-02,2025-10-30,30,2025-11-29,PTP,0,0.0,,,0,0,0,Medium
C002632,16804,LATAM,Healthcare,38916.37,3,307,0,0.842,630.7,Fair,3,Phone,0,1,DCA-05,2025-04-15,7,2025-04-22,PTP,0,0.0,,,0,0,1,Medium
C002633,19134,EU,FMCG,17588.01,2,179,0,0.777,523.6,Poor,1,Email,1,0,DCA-04,2025-11-24,24,2025-12-18,Closed,1,14146.78,77.0,2026-02-09,0,0,1,Low
C002634,15626,NA,Manufacturing,14684.98,1,32,0,1.0,751.2,Very Good,0,Email,0,0,DCA-09,2025-09-04,30,2025-10-04,In Progress,0,0.0,,,0,0,0,Medium
C002635,10832,LATAM,Energy,4509.25,7,257,0,1.0,736.1,Good,8,In-person,0,0,DCA-05,2026-01-01,19,2026-01-20,Escalated,0,0.0,,,0,0,1,Low
C002636,10265,IND,Retail,11458.53,4,77,0,1.0,714.8,Good,4,Email,0,0,DCA-09,2025-07-10,27,2025-08-06,In Progress,0,0.0,,,0,0,0,Medium
C002637,13355,MEA,Automotive,46848.5,3,51,1,0.935,673.0,Good,0,Phone,0,0,DCA-07,2025-04-02,8,2025-04-10,Closed,1,41747.75,49.0,2025-05-21,0,1,0,Medium
C002638,17434,APAC,FMCG,14647.01,3,194,0,0.767,731.0,Good,3,Email,0,0,DCA-05,2025-06-29,24,2025-07-23,Closed,1,13169.19,55.0,2025-08-23,0,1,0,Medium
C002639,11510,MEA,Technology,8997.91,2,287,2,0.708,560.8,Poor,5,SMS,0,0,DCA-07,2025-05-21,8,2025-05-29,Escalated,0,0.0,,,0,0,1,Low
C002640,18521,APAC,Manufacturing,3902.41,1,94,2,0.51,592.4,Fair,2,Phone,0,0,DCA-01,2025-01-26,25,2025-02-20,In Progress,0,0.0,,,0,0,0,Low
C002641,12394,LATAM,Technology,35109.04,7,227,0,0.815,713.4,Good,5,Email,0,1,DCA-06,2025-02-05,11,2025-02-16,PTP,0,0.0,,,0,0,1,Low
C002642,14964,APAC,FMCG,12720.13,1,6,0,0.832,744.2,Very Good,2,Email,0,0,DCA-02,2025-09-12,26,2025-10-08,In Progress,0,0.0,,,0,0,0,Medium
C002643,12030,MEA,Finance,3906.07,3,68,0,1.0,759.6,Very Good,2,In-person,0,0,DCA-08,2025-08-30,19,2025-09-18,In Progress,0,0.0,,,0,0,0,Medium
C002644,14657,IND,Finance,6995.44,2,275,2,0.459,512.6,Poor,8,Phone,0,0,DCA-09,2025-08-30,12,2025-09-11,Escalated,0,0.0,,,0,0,1,Low
C002645,14521,IND,Manufacturing,5462.84,7,5,3,0.809,735.4,Good,1,Email,0,0,DCA-08,2025-03-31,26,2025-04-26,In Progress,0,0.0,,,0,0,0,Low
C002646,10054,LATAM,Logistics,12182.79,2,131,1,0.774,666.7,Fair,3,Email,0,1,DCA-10,2025-02-05,18,2025-02-23,PTP,0,0.0,,,0,0,0,Medium
C002647,15678,NA,Technology,15446.49,3,185,0,0.875,731.5,Good,2,Phone,0,0,DCA-02,2025-12-06,29,2026-01-04,Escalated,0,0.0,,,0,0,1,Medium
C002648,17866,NA,Healthcare,9393.26,6,25,0,1.0,663.6,Fair,2,Email,0,0,DCA-02,2025-02-20,17,2025-03-09,Closed,1,9197.25,44.0,2025-04-05,0,1,0,Medium
C002649,19362,NA,Healthcare,23015.72,4,357,1,0.63,554.6,Poor,1,Phone,0,0,DCA-08,2025-12-23,17,2026-01-09,Closed,1,20051.36,67.0,2026-02-28,0,0,0,Low
C002650,13307,APAC,Energy,14117.37,3,186,0,1.0,701.9,Good,4,Email,0,0,DCA-02,2025-07-01,8,2025-07-09,Escalated,0,0.0,,,0,0,1,High
